mood,name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Energetic,Smile,Greatest Hits,Scarface,2wxO3ZydJTZRi4Bbc02q7i,2010-01-01,61,300600,0.7,0.0498,0.402,1.04e-06,0.16,0.499,-9.93,0.278,77.871,5,4
Energetic,Ambitionz Az A Ridah,All Eyez On Me,2Pac,20fBuVybkHgjF6vNhSMROD,1996,5,278386,0.801,0.00253,0.908,0.000655,0.0698,0.805,-6.554,0.221,87.279,2,4
Energetic,Over Your Head,Over Your Head,Future,0Tcw8w9pvPrZoORgxsNASW,2020-07-31,55,186842,0.773,0.00198,0.742,0.0,0.558,0.35,-5.453,0.162,148.949,5,4
Energetic,Flexin',Flexin',Pop Smoke,7mpoOB5YMpPnbllsALgSfr,2019-06-28,66,158693,0.605,0.113,0.868,3.79e-05,0.305,0.517,-5.802,0.317,147.937,7,4
Energetic,Rags2Riches 2 (feat. Lil Baby),Pray 4 Love (Deluxe),Rod Wave,0qJeyYAgv6UpvewUxRXAhb,2020-08-07,8,235987,0.874,0.147,0.443,0.0,0.124,0.298,-9.628,0.241,118.004,5,4
Energetic,She Knows,Non-Fiction (Deluxe),Ne-Yo,7seTcUFOhn5caSDbiSfsp0,2015-01-20,67,214725,0.706,0.0262,0.572,0.0,0.585,0.574,-5.799,0.0326,139.982,8,4
Energetic,Dangerous,Not 4 Sale,Kardinal Offishall,4NOZ35Dhucr6UlVyLOtktd,2008-01-01,76,246053,0.949,0.00437,0.79,0.0,0.0816,0.807,-5.957,0.0756,117.002,8,4
Energetic,Yea Yea,Shoot For The Stars Aim For The Moon,Pop Smoke,0bjgQ24UZGwKikldIyEOgf,2020-07-03,60,185803,0.717,0.0509,0.474,0.0,0.139,0.448,-8.383,0.403,123.906,5,4
Energetic,Gamble With My Heart,Top Shotta,NLE Choppa,5FEUjQpNQcGMkv4PPlEn9K,2020-08-10,41,182640,0.484,0.0521,0.616,0.0,0.133,0.375,-8.098,0.199,83.6,0,4
Energetic,All In,Kacey Talk,YoungBoy Never Broke Again,4ujhIlrqgGGTGrvqaG1qMZ,2020-08-13,0,156662,0.511,0.053,0.654,0.0,0.316,0.279,-6.133,0.314,154.868,8,4
Energetic,G.O.M.D.,2014 Forest Hills Drive,J. Cole,16qYlQ6koFxYVbiJbGHblz,2014-12-09,13,301133,0.89,0.331,0.393,8.81e-06,0.283,0.304,-10.821,0.267,128.084,4,4
Energetic,Prospect (ft. Lil Baby),I'm Gone,iann dior,4iHSE5R1U8jf84tRn52xRt,2020-06-12,64,226313,0.816,0.203,0.579,0.0,0.127,0.43,-6.097,0.0867,120.078,1,4
Energetic,Conversations,Legends Never Die,Juice WRLD,4K06PO78fW4mnBVenxGNob,2020-07-10,74,181661,0.747,0.176,0.622,0.0,0.151,0.57,-5.825,0.0838,159.93,11,4
Energetic,Armed And Dangerous,Goodbye & Good Riddance,Juice WRLD,5wujBwqG7INdStqGd4tRMX,2018-12-10,79,169999,0.736,0.186,0.67,0.0,0.114,0.845,-6.702,0.311,130.032,10,4
Energetic,Realer N Realer,Future & Juice WRLD Present... WRLD ON DRUGS,Future,4VMiNOpnjRwSCwmHaUfOMM,2018-10-19,66,170920,0.73,0.0117,0.465,0.0,0.28,0.367,-6.29,0.278,148.028,1,4
Energetic,Big,Death Race For Love,Juice WRLD,4rWC4tiO4NCwRHdh6vyu6b,2019-03-08,12,224063,0.768,0.0628,0.641,0.0,0.0912,0.231,-6.197,0.114,144.963,11,4
Energetic,Wasted (feat. Lil Uzi Vert),Goodbye & Good Riddance,Juice WRLD,1a7WZZZH7LzyvorhpOJFTe,2018-12-10,78,258475,0.742,0.0381,0.579,0.0,0.0952,0.502,-5.024,0.202,144.994,0,4
Energetic,Ring Ring (with Rvssian feat. Clever),Death Race For Love,Juice WRLD,4zxpssj8DyrfZcEUSUiNxG,2019-03-08,17,171816,0.581,0.0768,0.673,0.0,0.4,0.621,-4.421,0.0549,160.073,0,4
Energetic,Demons and Angels (feat. Juice WRLD),Hoodie SZN,A Boogie Wit da Hoodie,3L19besdNQzd342qL78xqm,2018-12-21,70,214592,0.81,0.0114,0.55,5.69e-06,0.107,0.183,-7.46,0.17,76.503,2,4
Energetic,Nuketown (feat. Juice WRLD),STOKELEY,Ski Mask The Slump God,74lnM5V6ecvoTPV0fvptx9,2018-11-30,76,166400,0.808,0.113,0.617,0.0,0.734,0.632,-9.32,0.442,149.962,10,4
