mood,name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Happy,Dance with Me (feat. Thomas Rhett & Young Thug),Diplo Presents Thomas Wesley Chapter 1: Snake Oil,Diplo,6AoHQqGnuwFk9ygWhzLRws,2020-05-29,54,170157,0.73,0.0264,0.792,0.0,0.101,0.745,-5.33,0.13,99.039,6,4
Happy,Momma Always Told Me (feat. Stanaj & Yung Bae),Momma Always Told Me (feat. Stanaj & Yung Bae),Mike Posner,63lUB0rs6KK58vj8mEAfdj,2021-01-28,52,181334,0.766,0.03,0.533,0.0,0.0667,0.764,-5.758,0.0506,107.999,9,4
Happy,What's Been On Your Mind?,What's Been On Your Mind?,Surfaces,3lpshfvmjrxGm9xr3x47F2,2022-06-10,71,172490,0.736,0.0158,0.667,0.0,0.131,0.774,-4.716,0.0303,116.973,1,4
Happy,Somebody To You,Meet The Vamps,The Vamps,6VrLYoQKdhu1Jruei06t65,2014-01-01,78,185097,0.526,0.0587,0.818,0.0,0.333,0.896,-5.952,0.0358,171.96,3,4
Happy,Happy Kids,Happy Kids,John De Sohn,3nVJ4tGeLFR6HUiz3e7qAe,2018-11-09,56,177209,0.603,0.0105,0.649,0.0,0.243,0.672,-5.848,0.0476,124.073,11,4
Happy,Best Of You (feat. Elle King),Best Of You (feat. Elle King),Andy Grammer,4bsqIuMHtvLCzpYAyV3044,2020-02-07,46,185393,0.653,0.0515,0.623,0.0,0.0869,0.48,-5.989,0.0938,175.884,9,4
Happy,Runaway (with Sigala and JP Cooper),Runaway (with Sigala and JP Cooper),R3HAB,6tS1Fm9z3UKuLSxrinY3pC,2021-08-20,64,168196,0.617,0.213,0.756,0.0,0.152,0.432,-5.811,0.104,121.828,3,4
Happy,Castle on the Hill,÷ (Deluxe),Ed Sheeran,6PCUP3dWmTjcTtXY02oFdT,2017-03-03,79,261153,0.461,0.0232,0.834,1.14e-05,0.14,0.471,-4.868,0.0989,135.007,2,4
Happy,No One Compares To You,No One Compares To You,Jack & Jack,2jZIfoe48eUeOEnP9Ho4h2,2018-10-05,0,184080,0.703,0.123,0.748,0.0,0.0642,0.625,-6.047,0.0435,111.943,1,4
Happy,C'est La Vie,Pacifico (Deluxe),Surfaces,32DspJXRL1U3c9RwOhRJZE,2021-09-03,64,175435,0.761,0.18,0.566,0.0,0.207,0.631,-7.923,0.0397,108.01,9,4
Happy,Please Don't Go,31 Minutes to Takeoff,Mike Posner,6jg5SRvdGxvJ0DzNV0UqEK,2010-08-09,70,196813,0.699,0.00296,0.882,0.0544,0.13,0.657,-3.896,0.0311,120.016,4,4
Happy,3 outfits,3 outfits,Tai Verdes,78zWCikDMYzFpXAdqANPrD,2022-03-25,60,210866,0.65,0.145,0.88,0.00223,0.351,0.648,-4.292,0.15,176.017,11,4
Happy,pogo,pogo,bbno$,404b6bC4GIxPsNssJmfC1f,2022-06-24,70,207360,0.729,0.0424,0.973,0.205,0.333,0.687,-2.761,0.0759,124.957,4,4
Happy,2step,=,Ed Sheeran,2SUxn2O9NHL6GHGQFgwCY0,2021-10-29,76,153626,0.763,0.169,0.661,0.0,0.117,0.632,-5.592,0.056,95.002,4,4
Happy,Good Vibes,Good Vibes,HRVY,53kWAAfx7IopXRa31MQHB8,2020-09-04,71,170280,0.558,0.274,0.877,0.0,0.162,0.762,-3.392,0.145,99.988,10,4
Happy,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,6FuGJB290AQMAHTfjOYVaK,2020-11-06,73,192745,0.721,0.151,0.745,1.24e-06,0.372,0.699,-3.508,0.0366,90.988,7,4
Happy,Fake A Smile,Fake A Smile,Alan Walker,6rAGFY9D3ah6Lb7fUgbNNH,2021-02-19,63,168118,0.447,0.212,0.553,0.0,0.165,0.252,-4.817,0.0322,149.877,0,4
Happy,At Least I Had Fun,At Least I Had Fun,Martin Jensen,7jqXDgGWkV4w2ctdb2g59o,2020-08-14,68,170613,0.794,0.198,0.706,0.0,0.0536,0.908,-6.066,0.0382,116.032,5,4
Happy,Tangerine Skies,Tangerine Skies,Declan J Donovan,2VvHa9p1kkTmaCMq0exODA,2020-04-24,60,192000,0.756,0.0578,0.815,2e-05,0.387,0.927,-5.122,0.046,120.002,6,4
Happy,Dandelion,Dandelion,Galantis,4NexTaCZZ7Ehnf03A6SVjt,2021-01-08,70,140011,0.8,0.158,0.66,0.02,0.14,0.634,-4.903,0.158,117.923,0,4
Happy,Silver and Gold (feat. Sam Fischer & Pink Sweat$),Silver and Gold,Yung Bae,0xHeGspdxuVIm49iNXDO2u,2021-08-06,16,177538,0.652,0.168,0.797,1.48e-06,0.339,0.358,-4.78,0.0505,107.002,11,4
Happy,Pick Me Up,Pick Me Up,Sam Feldt,6VYIVgVqEIwzRwpJz5rMa4,2021-05-28,65,174100,0.688,0.0971,0.662,1.34e-06,0.172,0.549,-5.57,0.0441,115.106,6,4
Happy,Don’t Wake Me Up,Don’t Wake Me Up,Jonas Blue,3LEgGAl9zLcQWGTp7ptqtQ,2022-01-07,78,188894,0.621,0.222,0.747,0.000194,0.147,0.426,-5.084,0.0337,124.015,11,4
Happy,The Drum,The Drum,Alan Walker,1zOOl8f7qkjj0AmvlCfLyQ,2022-04-29,75,189287,0.783,0.158,0.762,6.56e-05,0.092,0.33,-4.727,0.0507,127.993,6,4
Happy,Toast,Soulprints,Smith & Thell,5hlwCtGdtDBzXeMBJpD5IK,2017-05-12,61,178148,0.548,0.0448,0.806,0.0,0.126,0.749,-7.249,0.0628,189.996,1,4
Happy,LAst dAy oN EaRTh,LAst dAy oN EaRTh,Tai Verdes,0fVDu1evgjX9CFD0cmuRrM,2022-01-13,74,172755,0.494,0.413,0.553,4.17e-05,0.218,0.359,-5.57,0.197,82.061,5,4
Happy,Freedom,Freedom,Kygo,5Gj1wG8b12VQdEd3hUuSwo,2020-04-17,66,198635,0.715,0.127,0.635,0.0,0.0862,0.39,-6.591,0.0791,112.887,7,4
Happy,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,Way Back Home (feat. Conor Maynard) [Sam Feldt Edit],SHAUN,1ZLrDPgR7mvuTco3rQK8Pk,2018-12-21,73,192452,0.737,0.269,0.747,0.0,0.219,0.447,-4.818,0.0323,105.943,10,4
Happy,Love You Better,Love You Better,John De Sohn,4UuGBDjt8gLXsANZqZxMBz,2019-11-15,63,170893,0.733,0.0931,0.786,0.0013,0.1,0.786,-7.494,0.0422,102.999,11,4
Happy,What I Like About You (feat. Theresa Rex),What I Like About You (feat. Theresa Rex),Jonas Blue,4NSW0Km5ZG60L8FthUebPJ,2019-03-22,65,220396,0.46,0.289,0.8,6.16e-06,0.121,0.553,-3.584,0.05,102.46,1,4
Happy,Mariposa,Mariposa,Peach Tree Rascals,4ja2gzrNh9VNigzoXfmbwD,2019-08-28,75,210000,0.676,0.617,0.525,0.0,0.356,0.421,-5.88,0.028,112.011,9,4
Happy,Lasting Lover,Lasting Lover,Sigala,0DmAvNCAK08oCi7miSZUIY,2020-09-04,74,218358,0.676,0.197,0.786,0.0,0.0943,0.483,-4.529,0.0478,125.983,1,4
Happy,The Best Days (feat. Tabitha),The Best Days (feat. Tabitha),Sam Feldt,140XpWSdJ0jZEbLj9iVnPA,2020-11-20,65,161944,0.667,0.0863,0.827,0.0,0.0565,0.573,-5.631,0.0368,107.95,11,4
Happy,DANCE,DANCE,CLMD,6TfeXwJihJRuBW3mFpib6J,2019-10-18,63,174448,0.766,0.0263,0.548,1.81e-06,0.21,0.552,-7.834,0.0373,122.012,7,4
Happy,Remember This,Remember This,Jonas Brothers,6nACZEZIt1CIBmF09r5Pb5,2021-06-19,65,178221,0.669,0.217,0.629,0.0,0.366,0.294,-5.018,0.0803,110.865,1,4
Happy,Never Love You Again (with Little Big Town & Bryn Christopher),Never Love You Again (with Little Big Town & Bryn Christopher),Cheat Codes,676tQQmFrilCR8L7kxRcGd,2021-07-16,74,191329,0.645,0.0343,0.786,3.57e-06,0.139,0.597,-5.337,0.0554,124.962,1,4
Happy,Be Okay (with HRVY),Be Okay (with HRVY),R3HAB,4ztw0mBC6VBiLV79yRHDQW,2020-05-22,62,141600,0.73,0.0179,0.558,0.0,0.128,0.618,-6.535,0.0786,100.066,8,4
Happy,Down Under (feat. Colin Hay),Down Under (feat. Colin Hay),Luude,7AVyve7cFYTd51ha5i9kE2,2021-11-19,73,158774,0.308,0.012,0.861,0.00103,0.277,0.0386,-4.112,0.172,171.966,11,4
Happy,I'll Wait,I'll Wait,Kygo,6Q3K9gVUZRMZqZKrXovbM2,2020-04-03,66,215360,0.611,0.144,0.651,1.7e-05,0.105,0.351,-6.973,0.0589,122.983,1,4
Happy,True Colors (feat. Maya Avedis),True Colors (feat. Maya Avedis),XO Cupid,4AMY0oGSt7vZwgxDnHCJBr,2018-09-21,58,184019,0.636,0.0796,0.63,0.0,0.13,0.454,-6.396,0.0346,104.845,0,4
Happy,Catching Feelings (feat. Six60),Catching Feelings (feat. Six60),Drax Project,02VHspkXhhH1QCInRWWIfr,2019-09-04,54,218854,0.397,0.607,0.524,0.0,0.157,0.343,-5.846,0.103,175.562,3,4
Happy,Learn To Fly,Learn To Fly (with Elton John),Surfaces,518miTxc3a15X7HB8FgJUW,2020-06-12,60,209832,0.569,0.554,0.536,0.0,0.0655,0.656,-6.137,0.0819,173.695,1,4
Happy,Year of the Young,Year of the Young,Smith & Thell,6J7U49QGecWb3WqIqfSYc0,2020-08-14,58,164200,0.611,0.000817,0.88,1.01e-05,0.0598,0.771,-6.571,0.0378,144.996,7,4
Happy,Love Me Now (feat. Zoe Wees),Love Me Now (feat. Zoe Wees),Kygo,1c1sdxrYLIiuJOlE7PPttb,2021-08-13,74,195880,0.662,0.163,0.489,0.0,0.172,0.506,-7.067,0.0525,102.04,5,4
Happy,Sixteen,Sixteen,Ellie Goulding,4PkIDTPGedm0enzdvilLNd,2019-04-12,64,201072,0.669,0.268,0.801,0.0,0.0594,0.541,-5.445,0.136,109.919,8,4
Happy,YES,YES,BEN & TAN,1nAvS4GbkxR7iISU5ZfLPf,2020-03-08,58,180489,0.563,0.00658,0.583,0.0,0.102,0.525,-7.302,0.031,91.899,7,4
Happy,Upside Down,Upside Down,JVKE,614OkajfRPH8V0ugNQnduP,2020-08-18,1,114500,0.88,0.0494,0.501,0.0695,0.436,0.459,-6.774,0.062,120.038,2,4
